all512tv,2017-01-27 22:52:58,"Austin, TX",https://t.co/q1bIRBjDj8 Updated at 6:45 p.m. ET The White House released a blueprint for states on coronavirus test… https://t.co/5Wy14Tx5Bt
ilalitjangid,2016-11-05 08:05:05,"Jodhpur, India","REFLECTION (Upside 🔃 Down)
-
-
(Shot On iPhone)
-
-
#ilalitjangid #shotoniphone  apple --------------------------… https://t.co/BHyoITwmVB"
WanderWomaniya_,2018-05-17 09:46:15,"New Delhi, India","Who wants to be on this swing?

Craving a trip to Bali so bad, hope the world recovers soon!… https://t.co/cuzJSRIX5K"
progresohispano,2012-03-12 14:33:57,"Charlotte, NC, USA.","#27ABR | Brooks’ Sandwich House se reinventa
 https://t.co/fgJTaYaPWR

#NorthCarolina #Charlotte #QuedemosnoEnCasa… https://t.co/l7GZ2BfUmm"
realdiananguyen,2011-05-31 23:06:29,Melbourne,"WINGS 💃
When I thought my wings were clipped by CoVid-19, Ive been very grateful for the work I have been receiving… https://t.co/RlMVA0lBqY"
realdiananguyen,2011-05-31 23:06:29,Melbourne,"WINGS 💃
When I thought my wings were clipped by CoVid-19, Ive been very grateful for the work I have been receiving… https://t.co/9ylAeK23GU"
schillermatt,2009-01-07 16:07:50,New York,"Corona Virus Photowalk #5
Rainy grey days that have many signs of Hope and Peace. Daffodils, Homemade billboards, H… https://t.co/udNAiADSXT"
candouae,2019-09-17 13:09:54,The One Tower Dubai UAE,"WORLD DAY FOR SAFETY AND HEALTH AT WORK
Stop the pandemic: Safety and health at work can save lives.
Governments, e… https://t.co/ZnOmCfDC6Y"
JoelMil60503129,2018-08-14 10:45:01,"Florida, USA","COVID19 oncee you identify the problem the solution has to be just that ✊🖤💪💯🙏 @ Riviera Beach, Florida https://t.co/q6iRLZsWLM"
ladrorestaurant,2011-04-23 12:41:03,Fitzroy + Prahran,"TODAY is international PAY IT FORWARD DAY.
Ladro is working with @streetsmartaust x stmaryshouseofwelcome to feed t… https://t.co/ZEPx5XrCnD"
Tom_Manning_Yo,2009-02-10 17:18:38,"Silverdale, New Zealand",What a difference level 3 makes. All I can hear now is cars on the motorway. #level3 #covid19 #backtowork @ Dairy F… https://t.co/AcEV5QbHQE
KillaP21519,2012-01-10 00:34:02,Atlanta,"""Killa's Corner "" is in full effect!! Get with me subscribe today!! Love Family!! @ Killa-P L.E.F on YouTube… https://t.co/nnSCD45u8G"
Pa_dave78,2013-09-10 19:27:12,"Pennsylvania, USA",So in my downtime due to the COVID-19 pandemic I am using my time and knowledge wisely and choosing to help those t… https://t.co/EjcO9bBiBP
StageDoorGuru,2014-06-19 05:38:07,he/they,"Emptiness in NYC during the Pandemic.
•
Photos taken in April 2020
#nyc #newyorkcity #covid19 #coronavirus… https://t.co/ovG3LaSQGr"
stefssite,2012-12-08 12:24:19,"Sydney, Australia","#COVID19 #isolation with this lol guy! 🐱🐱🐾🐾👌👏👏 @ Sydney, Australia https://t.co/gGYKd1gS4Z"
themedutainer,2011-11-07 01:27:29,Somewhere ,"Sarcasm! How often do you use it? 😊

#tobatalks #covidjokes #coronavirus #friends #covid19 #comedy @ Nigeria https://t.co/CW3rzbUC6h"
Fcs_______,2010-09-29 13:21:23,San Francisco Bay Area,"Silicon Valley coronavirus relief fund nears $25 million, more still needed: The Silicon Valley Strong fund launche… https://t.co/6BZGqozP2E"
thanerurajesh,2014-11-30 13:56:33,"Bengaluru, India","Awareness of COVID-19 was published on newspaper
amanikajal @MsKajalAggarwal 

Article link below 👇… https://t.co/eiORAlJSpk"
FiestaCouture,2020-01-16 12:56:00,"San Antonio, TX","HELLO OVERSIZED

#OneOfAKind ‼ #HandMade #MothersDay #Anniversary #Birthday #JustBecause #ImSorry

We Local Drop Of… https://t.co/0CVKf2JicW"
elizabethacone,2013-04-19 19:49:53,,You’re not a window. You’re a pain. #collie #quarantine #coronavirus #stayathome #msnbc #dill #roughcollie… https://t.co/XjLwjFBqbf
C21ShaneA,2015-05-19 20:18:54,"323 22nd Ave Brookings, SD","In response to the impact of COVID-19 and the changes in the current market, real estate agents were asked two ques… https://t.co/u969lCXQnY"
amysommer,2008-08-22 05:32:25,Los Angeles,"Shadows of my past blur the present light. And through the corona that forms, I see myself react in this moment as… https://t.co/bNyBE5SLyQ"
SBLW_LLC,2011-09-06 18:06:05,"White Plains, MD",Someone needs to see this video and understand that our plant 🌱 based body &amp; hair care products we will restore you… https://t.co/dnMXK5xNpF
stefssite,2012-12-08 12:24:19,"Sydney, Australia","#COVID19 @ Sydney, Australia https://t.co/ONLGlJkjl0"
SDWolf,2009-03-29 19:54:55,"Renton, WA, USA",Spreading the 'rona to own the libs. 🤷🏼‍♂️ https://t.co/hcTOqskCJb
jiminstruct54,2012-03-14 16:51:31,"Hammond, IN","A closer at look COVID-19 death rates in Georgia counties

https://t.co/5E4Esy8sAl @ Hammond, Indiana https://t.co/IToTLjPoBZ"
Debbiewestman,2009-06-22 18:34:05,"Oklahoma, USA","Do you need a face mask?  I have 4 available in this color. .
.
.
.
. .
.
.
.
.
.
.
.
.
#Coronavirus #Facemask… https://t.co/ZU6SPB0zL6"
JoesNews_,2009-06-21 07:42:43,Istanbul Turkey,"Foggy

#surfing #fog #homeless #beach #huningtonbeach #orangecounty #covid_19 #coronavirus #wetsuit #stayathome #20… https://t.co/wNEj5aXsdD"
imaizzynation,2011-05-11 07:50:48,Kenya,"So much trouble in the world! But My Heavenly Father is still the Captain. So let me rest.

#Covid #Covid-19… https://t.co/g17mxYBAeS"
stefssite,2012-12-08 12:24:19,"Sydney, Australia","#5G #COVID19 claims 😂🤔 @ Sydney, Australia https://t.co/aEX96j52fJ"
mylostdejavu,2014-04-23 01:07:11,"New York, USA","Quarantine Birthday for me 🎂🍰🎁 
Thanks for all your wishes and hoping next year will be a not virus birthday🦠… https://t.co/IydstfPg7u"
Just_Me_Tracey,2009-03-08 17:13:38,"Hamilton, Ontario, Canada","My birthday cake. My 24th 25th birthday cake. It's not good when you stick to an age, but are almost there twice...… https://t.co/fuqGWRJLd5"
dawnbowery,2010-12-15 17:42:01,Los Angeles,"Wonderful to see all your still life’s - inside and outside your homes. 

1. “Rough road” by @roffmanmagician says… https://t.co/kCzbt3lO7k"
gertwit1982,2010-12-23 09:56:56,"Incheon, Republic of Korea",More and more people can now enjoy the beauty outside! Praise the Lord! COVID19-- you're almost defeated! Amen Amen… https://t.co/2PSiLqtedX
UziMoses,2009-04-18 00:14:58,California,"Can you take a picture of me, and doggie?
#sure #picture #doglife #doglovers #dogstagram #pug #parenting #covid19… https://t.co/XNQ0BUwAkO"
hooray_83,2009-08-02 11:23:52,Austria,"Biz Markie - I Need A Haircut LP

#bizmarkie #ineedahaircut #coldchillin #hiphop #rap #vinyl #rcords #corona… https://t.co/rlJ8JG8RUW"
melganaban,2010-01-18 13:39:58,Singapore,"Day22 Circuit Breaker (Singapore Enhanced Covid-19 measures)... Morning exercise 313 calories burned, 103 bpm heart… https://t.co/ZAreFX9et6"
Scooter313,2009-03-03 03:34:38,Basecamp: Detroit ,Loving my new quarantine bandana from @welldonegoods. The reflective type is SUPER bright! #blazeorange… https://t.co/92L2tWc5Ku
ChefHosea,2009-05-03 18:26:27,"Boulder, CO",Xmas in April covid19 edition @santoboulder #burrito #xmas #smotheredburrito #greenchile #redchile #505inthe303 #nm… https://t.co/fmsHrViQgb
Robin4ascii,2009-08-12 02:30:52,"Bethalto, IL","@QUORA a sample of #Homework Topics Q&amp;A -- ask experts

#schools #collegestudents #university #students… https://t.co/mqpLqlnngD"
iam_ifegbolahan,2015-05-24 10:17:57,"Lagos, Nigeria","""There is nothing more beautiful than someone who goes out of their way to make life beautiful for others"" - Unknow… https://t.co/G8EcvVzcNL"
JC_RWRC,2009-07-28 17:08:35,"Jonesboro,Ar","Another one in the books today for an AMAZING client! Appreciate all of the parties that were involved in this one,… https://t.co/X6pn9QYKGK"
harsh05710408,2016-07-23 05:40:39,"Gujarat, India",#gvkemri to fight against #covid19 @ GVK Emri Office https://t.co/Zw5efOpwVQ
BillBodouva,2013-02-18 20:16:11,"Port Washington, NY",Happy Birthday Mom! 😇 You wouldn’t believe what’s happening down here! #bestmom #bestfriend #happybirthday #1son… https://t.co/Q1ItVYsNwJ
ebonycavallaro,2009-07-23 05:49:58,Australia,Tuesday’s office antics. It’s a strange marriage being stuck with one cameraman 🤣 wouldn’t want to be stuck with an… https://t.co/bX7YEQfNyK
MatthewSokol95,2011-10-07 18:59:11,,"My Corona Cutie @ Cary, North Carolina https://t.co/W5gcn2gHjV"
walk_nottingham,2018-03-15 21:23:39,Nottingham,"Moody skies this morning
#walknotts #walking #hiking #commute #work #cloudporn #sky #moody #bnw #bnwart #bnwlove… https://t.co/2cX0swf0Xd"
SosavereMC,2014-09-03 03:51:02,"Goodyear, AZ",Strange #statue i don't know wtf this is 🤣🤣🤣🤣🤣 #stayhome #covid19 @ Ansan Park https://t.co/Q48SgBKq0S
HZhonghuang,2015-09-08 03:52:35,"Los Angeles County, California","I had known that coronavirus was not affect me on training for @thesfmarathon. Today, this event will postpone to N… https://t.co/fRD8tFT3LG"
phoenixprodev,2016-07-30 20:33:50,"Gainsborough, England","2020 #UK #Jobs statistics: 28-04-2020 collated by @michael75lewis:

Jobs &amp; apprenticeships cut / at risk 9,733,730… https://t.co/svW3TacPID"
michael75lewis,2017-07-19 21:17:10,"Gainsborough, England","2020 #UK #Jobs statistics: 28-04-2020
collated by @michael75lewis:

Jobs &amp; apprenticeships cut / at risk 9,733,730… https://t.co/RU9BUKSZcX"
zagnut99,2009-02-16 21:57:57,"New York, NY",Isolation dinners continue with Isabel’s roast chicken. I hope she approves.  #Dinner #Chicken #Isolation… https://t.co/TESiRpGIA5
nmugilwa,2011-03-03 10:58:03,Loading...,See you Post Covid19... #Stayhome #staysafe @ My Happy Place https://t.co/06JAiAirdy
BelindaMullins1,2012-01-14 15:03:46,,#LEGO 10265 Creator Expert #FordMustang Bag 1 (LEGO Expert = CHALLENGING) Perfect for #COVID19 Stay at Home @ Fairc… https://t.co/X24TG0T0IE
gehan99,2009-04-05 16:37:01,Kandy,"Workplace attire. The orange does wonders for my eyes don't you think?

In all seriousness was not expecting the an… https://t.co/E0c4rbo0g4"
ImigrasiPriok,2017-10-10 06:33:22,"JL Melati No. 124 A Koja,Jakut","#Repost @ditjen_imigrasi
...
Here are some reminders for you during the pandemic. Foreigners staying in Indonesia a… https://t.co/br1GywbOu6"
pidybi,2013-03-30 17:25:49,"Warszawa, Polska",#aljazeera #Trump resumes attacks on China over #Coronavirus: Live updates https://t.co/NgUtBwjIUV
simwa100,2012-04-12 05:26:36,Warm heart of Africa ,Jealous down this is the best #coronavirus song ever made #covid19 awareness at its best . You can get it on the li… https://t.co/m8IlBFlMrU
steannsimon60,2016-03-08 09:21:57,"Sydney, New South Wales",The most cowardly and selfish dictator Kim Jong Un is not dead or even sick according to our source. He is hiding o… https://t.co/YePhFS8hlw
SaheedJunaid3,2017-04-05 21:45:21,"Cape Town, South Africa","I was there🤣🤣🤣
#energy #lockDownSouthAfrica #lockdown #HighRiskCovid19 #stayhome #coronavirus #covid19SA… https://t.co/UT5Sbamjd0"
airestecmy,2018-08-29 00:20:41,Malaysia,Did you know Airestec is authorized to open and provide essential decontamination/disinfection services during the… https://t.co/CSEQ2AIzEF
johnnybebad666_,2019-09-09 05:59:59,"Queens, NY","COVID-19 update 
This MTA BUS didn't pick me up at this stop again same driver  couldn't get the bus number Q2 @ 17… https://t.co/40o9nwpV8k"
jtbrazier,2011-05-12 03:49:23,Toronto,Picked up some LUNCH today from one of the best 🇮🇹 Hot Tables in the GTA called CALABRIA BAKERY. Needed one of thei… https://t.co/C6IF2Im2Og
briancassey,2011-01-20 23:58:34,,… nice to see my pic running 6 columns on the sport back page of The Australian yesterday … and nice little ‘soft’… https://t.co/7KS2p5BHTV
juanjeremy100,2011-07-18 00:46:40,"Brownsville, Brooklyn",When the #Cornerman confronts #COVID19 #Pneumonia #coronavirus #cornermanmotivation #cornerman #juanjeremy… https://t.co/GxexiKXJoi
AlbertHolguin51,2017-07-28 18:27:53,"Los Angeles, CA","The SEXIEST Covid-19 news I've heard so far. Hey, at least she knows where she's CUMMING from. 😂 @ Los Angeles, Cal… https://t.co/My3dLA2FCJ"
DuffMacDonald,2009-03-24 20:46:06,Toronto ON,"Sooooo true! Little fucker. #covid #2020 #covidcomedy #Covid19 #covid_19 @ Toronto, Ontario https://t.co/CCrkd3thV2"
WillBlogForGrog,2014-02-19 08:17:50,"Encinitas, CA","""Hey guys it's Chad from That One Brewery isn't this Coronavirus thing crazy ikr so anyway remember that super limi… https://t.co/2ReyKS0sHZ"
nadrew,2008-04-03 08:57:22,"Tokyo, Japan",Is digging the street essential work during coronavirus lockdown? I didn’t see any broken water mains. Looks like s… https://t.co/VX1bGbne94
all512tv,2017-01-27 22:52:58,"Austin, TX",https://t.co/q1bIRBjDj8 From Texas Standard : The annual SXSW festivals and conferences were among the first major… https://t.co/Net0PpQSqB
parthspanchal3,2011-02-20 16:05:17,"Mumbai, Maharashtra","When the intent is right, world aligns.
@bosonmachines pmo__india_ forbes theunknownvariable cmomaharashtra_… https://t.co/gue9EDbRbb"
DeniseGordon7,2010-09-01 13:36:20,Kenya,Reversible Kinga Face Masks are here in a Limited Edition. Picture shows the 2 looks of one mask...… https://t.co/1KMZopSeAW
Weeklyvoice,2010-03-30 17:43:21,Toronto,"India: IIT-K, SGPGIMS develop alternative to N-95 masks: Kanpur: The Indian Institute of Technology Kanpur (IIT-K)… https://t.co/77HJ2f7Fje"
IgbogboBaiyeku,2017-09-11 15:49:40,"Lagos, Nigeria","COVID-19: CHAIRMAN DAINI CHARGES ALL TO MASK-UP-LAGOS,  REITERATES COMMITMENT TOWARDS HEALTH, SECURITY UPLIFTMENT I… https://t.co/EXEJ5JhDJZ"
ValindaYoga,2009-03-16 05:26:42,"Torrance, CA",What I did today via introverts_are_awesome Haha #notreally I did do some #Yoga &amp; #Meditation but yeah .....this is… https://t.co/ll3LFnJZKu
DussolAlexis,2011-12-15 20:32:12,France,"CAPITALISM
A gift to celebrate the end of the # lockdown may11
Warning: Photo taken before Coronavirus Lockdown 
th… https://t.co/hft2FMFQwq"
faisalmustaffa,2008-12-21 06:54:42,"ÜT: 3.1008971,101.6303261","Q U A R A N T I N E.  Part 5

Photo by bebebearbear 

#quarantine #quarantinelife #quarantineandchill #quarentine… https://t.co/5fNxIk4esc"
davidwfloydart,2014-03-15 21:41:49,,"Mors Thriumphans by Leonard Bramer, 17th century  #artistspotlight🔦 #pandemic2020 #relative #deathstroke… https://t.co/nadot27yrm"
BowlMarketCPH,2016-06-06 16:50:35,"Copenhagen, Denmark","Ok Guys, the COVID-19 lockdown period isn’t over yet but we’re kinda sick &amp; tired of this whole thing. We’ll end ou… https://t.co/2IuqavOWfX"
badenchalmers,2009-02-24 22:48:04,Awabakal lands,"Each day I'm going to post a pic of something I really miss and won't ever take for granted again.

What more can I… https://t.co/LWgDGCDqRz"
rodwey2004,2009-06-28 13:31:22,"London, England","At Work: London in lockdown 👻
Also see @rodwey2004
.
.
Visit my website https://t.co/7vL7LIQLZV
.
.
#desertedplaces… https://t.co/hZAAxgG7nW"
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,Fighting Stigma : NHS chief says UK is investigating as a 'matter of urgency' after reports of children falling ill… https://t.co/APYeerQcLH
StIgnatiusMagis,2017-08-29 18:34:08,"Sunset District, San Francisco",Check out the latest #episode on #SI #Counseling #podcast (aka SIC Podcast) that addresses #FAQ about #covid19 and… https://t.co/rGbLHsTprK
SP_Reddy_143,2013-07-06 15:06:12,Hyderabad,"Time will heal everything..! 😊😊😎 

extended_lockdown 🙏

#lockdown #lockdown2020 #lockdownlife #lock #lockdownmemes… https://t.co/qSVDX3cuab"
TracyReenae,2017-08-23 17:25:52,"Florida, USA","#repost hellasexxy_ent
・・・
🚨 #HellaNews - 📍Detroit - #DeborahGatewood a 64 year old phlebotomist who worked at… https://t.co/nCTpg5kgdn"
GlitchGatsby,2014-06-23 14:06:06,"Chicago, IL","“What’d you do during Quarantine2020 Grandpa?”

“I smoked weed, slang sax and folded proteins.”

“Fucking legend..”… https://t.co/0G7grPDclf"
mariobriones,2009-05-18 22:36:50,"Moreno Valley, CA","Ready to go shopping, I never thought I would need to cover my face to buy food #coronavirus @ Moreno Valley, Calif… https://t.co/oSsTYH72a8"
michael75lewis,2017-07-19 21:17:10,"Gainsborough, England",Tunisia: End prosecution of bloggers for criticizing government’s response to COVID-19 | Amnesty International… https://t.co/CjOb1QrZIX
abhishekdfm,2010-03-08 07:18:33,kanpur,Beat the heat#wash #washing #clothes #duringcoronavirus #covid19 #simplesteps #easysteps #regularmethod #canuse… https://t.co/CfzEeoUy0x
kindangen_putra,2020-02-13 15:46:23,"Kota Manado, Sulawesi Utara","Feeling Blessed Never Stressed.
#rupbik #COVID19 #에이티즈 #greatday #28April2020 #twenty https://t.co/OHblnqpuN2"
stigmabase,2010-09-01 21:06:16,Worldwide,"Fighting Stigma — Former Laredo beauty queen shaves head to fight stigma, calm anxiety amid coronavirus pandemic: S… https://t.co/VKoIyCsxos"
stigmabase,2010-09-01 21:06:16,Worldwide,Fighting Stigma — Gull Bay First Nation Chief says stigma has become an issue as the community reports seventh ...:… https://t.co/T6sqxjgvvt
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,Fighting Stigma: Coronavirus: Irish doctors devise early-warning system: ... in Ireland respiratory medicine consul… https://t.co/8ukXbutIBB
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,"Stigmabase —  Two Ingenious Africans Offer Innovative Solutions in Fight Against COVID-19 Pandemic, Ethiopia ...: T… https://t.co/tFAnRY6LDZ"
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,Stigmabase —  An appraisal of Ghana's Covid-19 testing methods: Testing samples in pools have been used to detect i… https://t.co/a7AoQ3JzZ2
docuvixen,2009-03-30 22:07:09,"Toronto, ON.",Posted withregram • @comholisticcare It’s rough in every health facility. As of April 21st Posted withregram • onta… https://t.co/SUWwcdOv8J
paololodebole,2010-03-31 14:21:05,Tavarnuzze,Stories from emergency trip crifirenze #crocerossaitaliana #emergency #covid_19 #coronavirus #firenze #fotoreporter… https://t.co/i825w50Tgf
adunlarandang,2013-09-17 02:35:01,Indonesia,COVID-19 no doubt.. ada masker.. @ Sman 1 Nuhon https://t.co/FfpqdXkvJ0
MelbourneRUFC,2012-03-15 08:59:48,"Melbourne, Victoria",CV-19 UPDATE | Melbourne Rugby Club is pledging its support for the #COVIDSafe app to help protect the health of ou… https://t.co/ucFWeFq8q5
Davidtimibra,2010-07-30 17:13:27,"Lagos,Nigeria","Scream out in #ISOLATION
#ordernow‼️ and let this beautiful piece take you down memory lane... #lockdown… https://t.co/KfE2GqeLBM"
Praveen_Rathour,2011-04-07 18:28:56,india,"India got 15th Rank in corona virus cases in the world. 
#breakingnews #coronavírus #covıd19 ,#coronavírus @ India https://t.co/SFbB0rRghN"
thepricepost,2010-09-14 13:08:32,"Bangkok, Thailand",Unusually cloudy skies and rains are hanging over the Big Mango as we are in hot season. Perhaps a sign of these un… https://t.co/NDzTeBH10W
skrodolies,2010-01-12 18:38:26,"Bremerhaven, Germany","@AlecStapp I might be mistaken, but I don't think even the GDPR stipulates that a Corona app must be GDPR compliant, so to speak."
AdvisorShiksha,2018-08-15 05:53:36,"Noida, India",AIHMCT WAT 2020 dates have been postponed considering the current situation of lockdown due to COVID-19 pandemic. T… https://t.co/8dhCnD0K96
RAREBREED_MUSIC,2013-08-25 04:21:28,"Sydney, Australia",Before the days over jus wanna wish my beautiful wife a happy #covid19 birthday.  #loveu @ Hella Deep East Oakland https://t.co/NpdIdSH2wL
GetEssex,2012-09-27 18:28:47,"Essex, UK","Updates as coronavirus cases in Essex reach 2,782 #Essex https://t.co/pQ0yRf5gTA"
ReendexNews,2017-06-21 18:28:58,India,"CDC, top US health body, adds six new symptoms to COVID-19 list @ REENDEX NEWS https://t.co/t1ekXCORtT"
engrardinmakiri,2010-03-25 03:44:37,"Davao City, Davao Region","Sunset above the Mt. Apo (Tallest mountain in the Philippines). 
It's been a year ago since I capture this moment.… https://t.co/nWUMWhQEgM"
metrofirepio,2011-04-13 02:56:22,"Sacramento County, CA",@gregvaughn23 provided 200 meals to #MetroFire today as a thank you for our continued service to #Sacramento during… https://t.co/93E6HKJsmg
StephenIdubor,2012-01-31 00:02:45,Delta,See what coronavirus has done to the nation somebody's putting on cabbage as face masks all in the name of coronavi… https://t.co/aWYb3exgUG
Galzinsherpa,2012-08-13 10:40:43,"Earth, Milky Way","Need indeed.

Amid this Pandemic, here's a Man walking back home taking the essential supplies to his family. 
Stay… https://t.co/jnfq4xuqXV"
jADExXx888,2009-11-15 19:33:44,,2/2 The ‘The Emergency Community Conversation’ hosted by @ubeleinitiative which brought together a range of informa… https://t.co/gXv97g5UQI
iddiomyd2005,2013-03-21 14:02:39,"Mvumi DCT, Dodoma","Mvumi All Stars - We Shall Overcome (Tutaishinda Korona) is now available in audio mack. You can download, listen a… https://t.co/sZxvKRSYrf"
theparrotpharm,2010-08-21 06:46:14,"Lagos, Nigeria","COVID-19: THREE PATIENTS IN KANO FLEE AFTER TESTING POSITIVE.

The Kano State coordinator of technical response tea… https://t.co/x1BEUxycI1"
mainyogis,2016-07-18 13:42:56,"Bayern, Deutschland",Day X in a Month Y: Silence is golden. More golden than ever before. How do you spare words in this freaking ultra… https://t.co/Em5BTiMBGP
LemonBites,2014-10-06 14:51:19,"Pollenzo, Italy","#TWISphotoproject_gfw
#gfw_april28 #WordOfTheDayUniverse 
.
In these pandemic days and vivid Covid-19 health scares… https://t.co/UDCt4oCtpP"
MachoniMwangu,2011-02-28 12:56:38,"Nairobi, Kenya",Race Against Covid - BMW Mottorad team #StayingatHome  https://t.co/TIGVJgVfMo
Pairsonnalites,2010-04-29 13:56:48,Americas | United Kingdom,"What is coronavirus, how did it start and how big could it get?: Bats are host to a wide range of zoonotic viruses… https://t.co/rMlhdk2a1K"
Pairsonnalites,2010-04-29 13:56:48,Americas | United Kingdom,"Coronavirus: treatment trial sees 170 patients from Southend, Basildon and Chelmsford take part: “They join 6,000 p… https://t.co/8v2mHarmtm"
ride_ray,2018-07-16 09:30:31,,"The impulse to travel is one of the hopeful symptoms of life - Agnes Repplier
.
.
.
And the impulse and urge now is… https://t.co/XSF3rj3241"
joshWUa,2008-04-19 17:59:32,"El Paso, Texas",Here everyone he found the cure for your #covid19 #coronavirus @realdonaldtrump #donaldtrump you sir are #AMoron… https://t.co/rhcCxs0z5w
metrofirepio,2011-04-13 02:56:22,"Sacramento County, CA",@gregvaughn23 provided 200 meals to #MetroFire today as a thank you for our continued service to #Sacramento during… https://t.co/fXh5IUCGEU
Pairsonnalites,2010-04-29 13:56:48,Americas | United Kingdom,"Stigmabase —  Virus can't kill off housing demand, we'll have the same home shortage ...:  keep asking me what I th… https://t.co/QsKjCqL0BN"
CDN_zine,2013-07-09 17:49:49,Croydon,"Tuesday Tune
.
.
Reposted from mrbpositive OUT NOW !!!!! LINK IN THE BIO !!!!! Check out my new release Covid 19 
_… https://t.co/u3sVWdQaTC"
sagunpaudel,2011-12-08 17:23:21,"Pokhara , Nepal",WHO Director-General’s opening remarks at the media briefing on COVID-19 – 27 April 2020 https://t.co/aAGtgibM3q
PPARMSTRONG,2009-04-13 09:27:22,,This Saturday and Sunday on https://t.co/TMMckdvcif 3-5pm I will be spinning live to raise money for the covid 19 v… https://t.co/1kIgimRrTs
richpcastillo,2015-07-29 03:38:16,,"I'm proud to be a Frontliners against #COVID19
#Jollibee
#BeedaAngSaya @ Mandaluyong https://t.co/sepEEf8Zzc"
jonmichaelja,2013-06-19 03:39:58,"Oahu, HI",Can’t catch Corona underwater @ Lanikai Beach https://t.co/N93tbXh9vI
Hillbilly_Bill8,2013-04-28 14:35:30,SARPSBORG,A new day! Corona bass playing. @ebssweden @rotosound_uk @nologopicks @rovballebandet eddieshimmel #undertheoak… https://t.co/gIl3Omtjy4
mukundkulur,2010-12-29 15:08:27,,"To fly free and be free....

#covid #covid19
Testing out new bushes from  #frankentoon
 #frankentoonbrushes… https://t.co/DwxW6tc980"
TheVadodara,2016-10-26 08:09:22,Tweet us with #tpov_,"List of new 15 #Covid19 patients in #Vadodara

#IndiaFightsCorona
#HelpUsToHelpYou
#StayHomeStaySafe… https://t.co/8luGUjm2VD"
hellosuratcity,2019-01-30 07:14:07,"Surat, India","#HelloSuratCity

Three districts of Gujarat — Ahmedabad, Surat and Vadodara — have 89% of total Covid-19 positive c… https://t.co/v0WNlpJIqU"
ZeshanAli92,2011-08-03 15:49:52,Newport,"TB #4 

Probably the only time in the last decade I’ve worn Asian attire 👀 

#ItsZeeLife  #Quarantine #Lockdown2020… https://t.co/HybgVupWIj"
Arunfoot,2010-05-13 00:13:06,"Remscheid, Nordrhein-Westfalen","This is how we have to do #interview’s for @Arunfoot due to #socialdistancing in times of #covid19. 

#remscheid… https://t.co/RfVfVFwXM1"
realJoshCook,2011-07-06 04:19:04,"San Francisco, CA","We’re all in this together. But six feet apart, of course.
.
.
.
.
.
#sfgate #bernalheights #sanfrancisco… https://t.co/LNuO82nLqm"
forkandvalise,2018-08-09 08:35:28,"Pasadena, CA",Quarantine Cooking At Home: Homemade Aguachiles • #aguachile #aguachiles #homemade #quarantinecooking… https://t.co/fpBjWmvggQ
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,Fighting Stigma : Coronavirus: NI schools unlikely to be reopened before September: Schools in Northern Ireland wil… https://t.co/9FD6eq1epV
pairsonnalitesN,2010-09-15 15:55:47,Ireland | Scotland | Inuit | Skandinavien,Fighting Stigma : Is your little one's nasty cough down to asthma or Covid-19?: The Asthma Society of Ireland (… https://t.co/Dum87N0t7n
michaeldboyer,2008-10-14 03:15:50,"San Luis Obispo, CA",@slofoodbank • Help make sure SLO County residents most impacted by the COVID-19 health crisis get the nutritious f… https://t.co/tJn27DW7DJ
theramson05,2017-02-14 18:27:20,"Mumbai, India","It's a dark time to be all of us. .
We never forget this time. ..
#covid_19 #corona #staysafestayhome #theramson… https://t.co/Q60M6IjPRc"
vivekjaipur,2009-12-19 11:28:43,Jaipur,Delighted Children with Biscuits 🍪 Treat courtesy annakshetra https://t.co/aG91nmZuMN during COVID 19 Lockdown Can… https://t.co/5N6VdiOLah
romerophoto,2009-12-19 09:14:54,Los Angeles,Quarantine Cooking At Home: Homemade Aguachiles • #aguachile #aguachiles #homemade #quarantinecooking… https://t.co/2slCfzS60T
michael75lewis,2017-07-19 21:17:10,"Gainsborough, England","This #InternationalWorkersMemorialDay let’s remember those who have died at work, not just from #coronavirus /… https://t.co/oDNlK9EJKL"
vivekjaipur,2009-12-19 11:28:43,Jaipur,Gratitude 🙏 towards #sanitationworkers during COVID 19 Lockdown Chocolates 🍫 and biscuits 🍪 courtesy annakshetra mo… https://t.co/u6RnB8vPWC
phoenixprodev,2016-07-30 20:33:50,"Gainsborough, England","This #InternationalWorkersMemorialDay let’s remember those who have died at work, not just from #coronavirus /… https://t.co/zBMl80r1gN"
OOUconnect,2010-12-22 20:36:48,Olabisi Onabanjo University.,"😂😂Tag someone you miss👇
.
.
Credit: yabaleftonline .
.
#covid19
.
.
#ConnectMedia @ Ebute-Metta https://t.co/TpMls8ZJX2"
stigmabase,2010-09-01 21:06:16,Worldwide,"Fighting Stigma — A survivors' guide to beating Covid-19 virus and its stigma: I speak to other Covid-19 patients,… https://t.co/Mv4uLTEEeG"
